date,city,region,demand_mwh,timestamp_utc
2025-06-18,New York,NYIS,17702,2025-06-18T00
2025-06-18,New York,NYIS,-1286,2025-06-18T00
2025-06-18,Chicago,PJM,117205,2025-06-18T00
2025-06-18,Chicago,PJM,109706,2025-06-18T00
2025-06-18,Chicago,PJM,120457,2025-06-18T00
2025-06-18,Chicago,PJM,883,2025-06-18T00
2025-06-18,Houston,ERCO,75851,2025-06-18T00
2025-06-18,Houston,ERCO,75973,2025-06-18T00
2025-06-18,Houston,ERCO,75872,2025-06-18T00
2025-06-18,Houston,ERCO,22,2025-06-18T00
2025-06-18,Phoenix,AZPS,7017,2025-06-18T00
2025-06-18,Phoenix,AZPS,7486,2025-06-18T00
2025-06-18,Phoenix,AZPS,4427,2025-06-18T00
2025-06-18,Phoenix,AZPS,-2590,2025-06-18T00
2025-06-18,Seattle,SCL,1092,2025-06-18T00
2025-06-18,Seattle,SCL,1033,2025-06-18T00
2025-06-18,Seattle,SCL,787,2025-06-18T00
2025-06-18,Seattle,SCL,-305,2025-06-18T00
2025-06-17,New York,NYIS,18400,2025-06-17T00
2025-06-17,New York,NYIS,18225,2025-06-17T00
2025-06-17,New York,NYIS,17246,2025-06-17T00
2025-06-17,New York,NYIS,-1154,2025-06-17T00
2025-06-17,Chicago,PJM,106453,2025-06-17T00
2025-06-17,Chicago,PJM,103520,2025-06-17T00
2025-06-17,Chicago,PJM,111180,2025-06-17T00
2025-06-17,Chicago,PJM,939,2025-06-17T00
2025-06-17,Houston,ERCO,74588,2025-06-17T00
2025-06-17,Houston,ERCO,72658,2025-06-17T00
2025-06-17,Houston,ERCO,74720,2025-06-17T00
2025-06-17,Houston,ERCO,131,2025-06-17T00
2025-06-17,Phoenix,AZPS,7137,2025-06-17T00
2025-06-17,Phoenix,AZPS,7582,2025-06-17T00
2025-06-17,Phoenix,AZPS,4996,2025-06-17T00
2025-06-17,Phoenix,AZPS,-2141,2025-06-17T00
2025-06-17,Seattle,SCL,1089,2025-06-17T00
2025-06-17,Seattle,SCL,1044,2025-06-17T00
2025-06-17,Seattle,SCL,709,2025-06-17T00
2025-06-17,Seattle,SCL,-380,2025-06-17T00
2025-06-16,New York,NYIS,16349,2025-06-16T00
2025-06-16,New York,NYIS,16546,2025-06-16T00
2025-06-16,New York,NYIS,14805,2025-06-16T00
2025-06-16,New York,NYIS,-1544,2025-06-16T00
2025-06-16,Chicago,PJM,96809,2025-06-16T00
2025-06-16,Chicago,PJM,94907,2025-06-16T00
2025-06-16,Chicago,PJM,100960,2025-06-16T00
2025-06-16,Chicago,PJM,521,2025-06-16T00
2025-06-16,Houston,ERCO,62262,2025-06-16T00
2025-06-16,Houston,ERCO,68853,2025-06-16T00
2025-06-16,Houston,ERCO,62307,2025-06-16T00
2025-06-16,Houston,ERCO,45,2025-06-16T00
2025-06-16,Phoenix,AZPS,7033,2025-06-16T00
2025-06-16,Phoenix,AZPS,7589,2025-06-16T00
2025-06-16,Phoenix,AZPS,5013,2025-06-16T00
2025-06-16,Phoenix,AZPS,-2020,2025-06-16T00
2025-06-16,Seattle,SCL,964,2025-06-16T00
2025-06-16,Seattle,SCL,914,2025-06-16T00
2025-06-16,Seattle,SCL,883,2025-06-16T00
2025-06-16,Seattle,SCL,-81,2025-06-16T00
2025-06-15,New York,NYIS,16333,2025-06-15T00
2025-06-15,New York,NYIS,16301,2025-06-15T00
2025-06-15,New York,NYIS,15600,2025-06-15T00
2025-06-15,New York,NYIS,-733,2025-06-15T00
2025-06-15,Chicago,PJM,99933,2025-06-15T00
2025-06-15,Chicago,PJM,95683,2025-06-15T00
2025-06-15,Chicago,PJM,102583,2025-06-15T00
2025-06-15,Chicago,PJM,252,2025-06-15T00
2025-06-15,Houston,ERCO,73572,2025-06-15T00
2025-06-15,Houston,ERCO,70083,2025-06-15T00
2025-06-15,Houston,ERCO,73809,2025-06-15T00
2025-06-15,Houston,ERCO,236,2025-06-15T00
2025-06-15,Phoenix,AZPS,6523,2025-06-15T00
2025-06-15,Phoenix,AZPS,6885,2025-06-15T00
2025-06-15,Phoenix,AZPS,4653,2025-06-15T00
2025-06-15,Phoenix,AZPS,-1870,2025-06-15T00
2025-06-15,Seattle,SCL,931,2025-06-15T00
2025-06-15,Seattle,SCL,892,2025-06-15T00
2025-06-15,Seattle,SCL,784,2025-06-15T00
2025-06-15,Seattle,SCL,-147,2025-06-15T00
2025-06-14,New York,NYIS,19044,2025-06-14T00
2025-06-14,New York,NYIS,18781,2025-06-14T00
2025-06-14,New York,NYIS,16784,2025-06-14T00
2025-06-14,New York,NYIS,-2260,2025-06-14T00
2025-06-14,Chicago,PJM,109824,2025-06-14T00
2025-06-14,Chicago,PJM,109271,2025-06-14T00
2025-06-14,Chicago,PJM,111915,2025-06-14T00
2025-06-14,Chicago,PJM,381,2025-06-14T00
2025-06-14,Houston,ERCO,74293,2025-06-14T00
2025-06-14,Houston,ERCO,70984,2025-06-14T00
2025-06-14,Houston,ERCO,74532,2025-06-14T00
2025-06-14,Houston,ERCO,239,2025-06-14T00
2025-06-14,Phoenix,AZPS,5919,2025-06-14T00
2025-06-14,Phoenix,AZPS,6667,2025-06-14T00
2025-06-14,Phoenix,AZPS,4547,2025-06-14T00
2025-06-14,Phoenix,AZPS,-1372,2025-06-14T00
2025-06-14,Seattle,SCL,1021,2025-06-14T00
2025-06-14,Seattle,SCL,981,2025-06-14T00
2025-06-14,Seattle,SCL,644,2025-06-14T00
2025-06-14,Seattle,SCL,-377,2025-06-14T00
2025-06-13,New York,NYIS,22153,2025-06-13T00
2025-06-13,New York,NYIS,21769,2025-06-13T00
2025-06-13,New York,NYIS,20612,2025-06-13T00
2025-06-13,New York,NYIS,-1541,2025-06-13T00
2025-06-13,Chicago,PJM,124223,2025-06-13T00
2025-06-13,Chicago,PJM,121190,2025-06-13T00
2025-06-13,Chicago,PJM,124669,2025-06-13T00
2025-06-13,Chicago,PJM,688,2025-06-13T00
2025-06-13,Houston,ERCO,63398,2025-06-13T00
2025-06-13,Houston,ERCO,64587,2025-06-13T00
2025-06-13,Houston,ERCO,63283,2025-06-13T00
2025-06-13,Houston,ERCO,-114,2025-06-13T00
2025-06-13,Phoenix,AZPS,5827,2025-06-13T00
2025-06-13,Phoenix,AZPS,6970,2025-06-13T00
2025-06-13,Phoenix,AZPS,3771,2025-06-13T00
2025-06-13,Phoenix,AZPS,-2056,2025-06-13T00
2025-06-13,Seattle,SCL,985,2025-06-13T00
2025-06-13,Seattle,SCL,990,2025-06-13T00
2025-06-13,Seattle,SCL,441,2025-06-13T00
2025-06-13,Seattle,SCL,-544,2025-06-13T00
2025-06-12,New York,NYIS,20643,2025-06-12T00
2025-06-12,New York,NYIS,20764,2025-06-12T00
2025-06-12,New York,NYIS,19309,2025-06-12T00
2025-06-12,New York,NYIS,-1334,2025-06-12T00
2025-06-12,Chicago,PJM,119675,2025-06-12T00
2025-06-12,Chicago,PJM,113782,2025-06-12T00
2025-06-12,Chicago,PJM,120880,2025-06-12T00
2025-06-12,Chicago,PJM,739,2025-06-12T00
2025-06-12,Houston,ERCO,62997,2025-06-12T00
2025-06-12,Houston,ERCO,61492,2025-06-12T00
2025-06-12,Houston,ERCO,62996,2025-06-12T00
2025-06-12,Houston,ERCO,0,2025-06-12T00
2025-06-12,Phoenix,AZPS,6081,2025-06-12T00
2025-06-12,Phoenix,AZPS,6918,2025-06-12T00
2025-06-12,Phoenix,AZPS,4096,2025-06-12T00
2025-06-12,Phoenix,AZPS,-1985,2025-06-12T00
2025-06-12,Seattle,SCL,1037,2025-06-12T00
2025-06-12,Seattle,SCL,1085,2025-06-12T00
2025-06-12,Seattle,SCL,592,2025-06-12T00
2025-06-12,Seattle,SCL,-445,2025-06-12T00
2025-06-11,New York,NYIS,18730,2025-06-11T00
2025-06-11,New York,NYIS,19024,2025-06-11T00
2025-06-11,New York,NYIS,17307,2025-06-11T00
2025-06-11,New York,NYIS,-1423,2025-06-11T00
2025-06-11,Chicago,PJM,108576,2025-06-11T00
2025-06-11,Chicago,PJM,102176,2025-06-11T00
2025-06-11,Chicago,PJM,110122,2025-06-11T00
2025-06-11,Chicago,PJM,762,2025-06-11T00
2025-06-11,Houston,ERCO,69242,2025-06-11T00
2025-06-11,Houston,ERCO,70532,2025-06-11T00
2025-06-11,Houston,ERCO,69193,2025-06-11T00
2025-06-11,Houston,ERCO,-48,2025-06-11T00
2025-06-11,Phoenix,AZPS,6100,2025-06-11T00
2025-06-11,Phoenix,AZPS,6741,2025-06-11T00
2025-06-11,Phoenix,AZPS,4725,2025-06-11T00
2025-06-11,Phoenix,AZPS,-1375,2025-06-11T00
2025-06-11,Seattle,SCL,1234,2025-06-11T00
2025-06-11,Seattle,SCL,1164,2025-06-11T00
2025-06-11,Seattle,SCL,806,2025-06-11T00
2025-06-11,Seattle,SCL,-428,2025-06-11T00
2025-06-10,New York,NYIS,18135,2025-06-10T00
2025-06-10,New York,NYIS,18160,2025-06-10T00
2025-06-10,New York,NYIS,16499,2025-06-10T00
2025-06-10,New York,NYIS,-1636,2025-06-10T00
2025-06-10,Chicago,PJM,103923,2025-06-10T00
2025-06-10,Chicago,PJM,100018,2025-06-10T00
2025-06-10,Chicago,PJM,106319,2025-06-10T00
2025-06-10,Chicago,PJM,410,2025-06-10T00
2025-06-10,Houston,ERCO,75240,2025-06-10T00
2025-06-10,Houston,ERCO,75292,2025-06-10T00
2025-06-10,Houston,ERCO,75304,2025-06-10T00
2025-06-10,Houston,ERCO,66,2025-06-10T00
2025-06-10,Phoenix,AZPS,6061,2025-06-10T00
2025-06-10,Phoenix,AZPS,6912,2025-06-10T00
2025-06-10,Phoenix,AZPS,4617,2025-06-10T00
2025-06-10,Phoenix,AZPS,-1444,2025-06-10T00
2025-06-10,Seattle,SCL,1315,2025-06-10T00
2025-06-10,Seattle,SCL,1239,2025-06-10T00
2025-06-10,Seattle,SCL,604,2025-06-10T00
2025-06-10,Seattle,SCL,-711,2025-06-10T00
2025-06-09,New York,NYIS,18030,2025-06-09T00
2025-06-09,New York,NYIS,17924,2025-06-09T00
2025-06-09,New York,NYIS,16661,2025-06-09T00
2025-06-09,New York,NYIS,-1369,2025-06-09T00
2025-06-09,Chicago,PJM,97196,2025-06-09T00
2025-06-09,Chicago,PJM,93010,2025-06-09T00
2025-06-09,Chicago,PJM,100766,2025-06-09T00
2025-06-09,Chicago,PJM,96,2025-06-09T00
2025-06-09,Houston,ERCO,75727,2025-06-09T00
2025-06-09,Houston,ERCO,77960,2025-06-09T00
2025-06-09,Houston,ERCO,75800,2025-06-09T00
2025-06-09,Houston,ERCO,74,2025-06-09T00
2025-06-09,Phoenix,AZPS,5823,2025-06-09T00
2025-06-09,Phoenix,AZPS,6701,2025-06-09T00
2025-06-09,Phoenix,AZPS,4173,2025-06-09T00
2025-06-09,Phoenix,AZPS,-1650,2025-06-09T00
2025-06-09,Seattle,SCL,1185,2025-06-09T00
2025-06-09,Seattle,SCL,1102,2025-06-09T00
2025-06-09,Seattle,SCL,858,2025-06-09T00
2025-06-09,Seattle,SCL,-327,2025-06-09T00
2025-06-08,New York,NYIS,18964,2025-06-08T00
2025-06-08,New York,NYIS,18613,2025-06-08T00
2025-06-08,New York,NYIS,17113,2025-06-08T00
2025-06-08,New York,NYIS,-1851,2025-06-08T00
2025-06-08,Chicago,PJM,102872,2025-06-08T00
2025-06-08,Chicago,PJM,95102,2025-06-08T00
2025-06-08,Chicago,PJM,106361,2025-06-08T00
2025-06-08,Chicago,PJM,746,2025-06-08T00
2025-06-08,Houston,ERCO,74993,2025-06-08T00
2025-06-08,Houston,ERCO,76783,2025-06-08T00
2025-06-08,Houston,ERCO,74900,2025-06-08T00
2025-06-08,Houston,ERCO,-92,2025-06-08T00
2025-06-08,Phoenix,AZPS,5535,2025-06-08T00
2025-06-08,Phoenix,AZPS,6096,2025-06-08T00
2025-06-08,Phoenix,AZPS,3928,2025-06-08T00
2025-06-08,Phoenix,AZPS,-1607,2025-06-08T00
2025-06-08,Seattle,SCL,1061,2025-06-08T00
2025-06-08,Seattle,SCL,993,2025-06-08T00
2025-06-08,Seattle,SCL,694,2025-06-08T00
2025-06-08,Seattle,SCL,-367,2025-06-08T00
2025-06-07,New York,NYIS,21096,2025-06-07T00
2025-06-07,New York,NYIS,20333,2025-06-07T00
2025-06-07,New York,NYIS,19236,2025-06-07T00
2025-06-07,New York,NYIS,-1860,2025-06-07T00
2025-06-07,Chicago,PJM,108467,2025-06-07T00
2025-06-07,Chicago,PJM,103892,2025-06-07T00
2025-06-07,Chicago,PJM,114457,2025-06-07T00
2025-06-07,Chicago,PJM,747,2025-06-07T00
2025-06-07,Houston,ERCO,75710,2025-06-07T00
2025-06-07,Houston,ERCO,75340,2025-06-07T00
2025-06-07,Houston,ERCO,75736,2025-06-07T00
2025-06-07,Houston,ERCO,27,2025-06-07T00
2025-06-04,New York,NYIS,18126,2025-06-04T00
2025-06-04,New York,NYIS,18544,2025-06-04T00
2025-06-04,New York,NYIS,17120,2025-06-04T00
2025-06-04,New York,NYIS,-1006,2025-06-04T00
2025-06-04,Chicago,PJM,106920,2025-06-04T00
2025-06-04,Chicago,PJM,102517,2025-06-04T00
2025-06-04,Chicago,PJM,111411,2025-06-04T00
2025-06-04,Chicago,PJM,794,2025-06-04T00
2025-06-04,Houston,ERCO,73302,2025-06-04T00
2025-06-04,Houston,ERCO,73366,2025-06-04T00
2025-06-04,Houston,ERCO,73183,2025-06-04T00
2025-06-04,Houston,ERCO,-118,2025-06-04T00
2025-06-04,Phoenix,AZPS,5194,2025-06-04T00
2025-06-04,Phoenix,AZPS,5766,2025-06-04T00
2025-06-04,Phoenix,AZPS,3668,2025-06-04T00
2025-06-04,Phoenix,AZPS,-1526,2025-06-04T00
2025-06-04,Seattle,SCL,1083,2025-06-04T00
2025-06-04,Seattle,SCL,1041,2025-06-04T00
2025-06-04,Seattle,SCL,855,2025-06-04T00
2025-06-04,Seattle,SCL,-228,2025-06-04T00
2025-06-03,New York,NYIS,16650,2025-06-03T00
2025-06-03,New York,NYIS,16810,2025-06-03T00
2025-06-03,New York,NYIS,15545,2025-06-03T00
2025-06-03,New York,NYIS,-1105,2025-06-03T00
2025-06-03,Chicago,PJM,94629,2025-06-03T00
2025-06-03,Chicago,PJM,91749,2025-06-03T00
2025-06-03,Chicago,PJM,100266,2025-06-03T00
2025-06-03,Chicago,PJM,967,2025-06-03T00
2025-06-03,Houston,ERCO,74715,2025-06-03T00
2025-06-03,Houston,ERCO,73455,2025-06-03T00
2025-06-03,Houston,ERCO,74754,2025-06-03T00
2025-06-03,Houston,ERCO,39,2025-06-03T00
2025-06-03,Phoenix,AZPS,4379,2025-06-03T00
2025-06-03,Phoenix,AZPS,5206,2025-06-03T00
2025-06-03,Phoenix,AZPS,3403,2025-06-03T00
2025-06-03,Phoenix,AZPS,-976,2025-06-03T00
2025-06-03,Seattle,SCL,1052,2025-06-03T00
2025-06-03,Seattle,SCL,1026,2025-06-03T00
2025-06-03,Seattle,SCL,846,2025-06-03T00
2025-06-03,Seattle,SCL,-206,2025-06-03T00
2025-06-02,New York,NYIS,15335,2025-06-02T00
2025-06-02,New York,NYIS,15109,2025-06-02T00
2025-06-02,New York,NYIS,14620,2025-06-02T00
2025-06-02,New York,NYIS,-715,2025-06-02T00
2025-06-02,Chicago,PJM,81792,2025-06-02T00
2025-06-02,Chicago,PJM,81931,2025-06-02T00
2025-06-02,Chicago,PJM,89364,2025-06-02T00
2025-06-02,Chicago,PJM,701,2025-06-02T00
2025-06-02,Houston,ERCO,71638,2025-06-02T00
2025-06-02,Houston,ERCO,71100,2025-06-02T00
2025-06-02,Houston,ERCO,71590,2025-06-02T00
2025-06-02,Houston,ERCO,-48,2025-06-02T00
2025-06-02,Phoenix,AZPS,4362,2025-06-02T00
2025-06-02,Phoenix,AZPS,4732,2025-06-02T00
2025-06-02,Phoenix,AZPS,2525,2025-06-02T00
2025-06-02,Phoenix,AZPS,-1837,2025-06-02T00
2025-06-02,Seattle,SCL,920,2025-06-02T00
2025-06-02,Seattle,SCL,924,2025-06-02T00
2025-06-02,Seattle,SCL,859,2025-06-02T00
2025-06-02,Seattle,SCL,-61,2025-06-02T00
2025-06-01,New York,NYIS,15610,2025-06-01T00
2025-06-01,New York,NYIS,15245,2025-06-01T00
2025-06-01,New York,NYIS,14850,2025-06-01T00
2025-06-01,New York,NYIS,-760,2025-06-01T00
2025-06-01,Chicago,PJM,80593,2025-06-01T00
2025-06-01,Chicago,PJM,80693,2025-06-01T00
2025-06-01,Chicago,PJM,88284,2025-06-01T00
2025-06-01,Chicago,PJM,1313,2025-06-01T00
2025-06-01,Houston,ERCO,67529,2025-06-01T00
2025-06-01,Houston,ERCO,66155,2025-06-01T00
2025-06-01,Houston,ERCO,67570,2025-06-01T00
2025-06-01,Houston,ERCO,42,2025-06-01T00
2025-06-01,Phoenix,AZPS,5805,2025-06-01T00
2025-06-01,Phoenix,AZPS,5858,2025-06-01T00
2025-06-01,Phoenix,AZPS,3377,2025-06-01T00
2025-06-01,Phoenix,AZPS,-2428,2025-06-01T00
2025-06-01,Seattle,SCL,925,2025-06-01T00
2025-06-01,Seattle,SCL,922,2025-06-01T00
2025-06-01,Seattle,SCL,821,2025-06-01T00
2025-06-01,Seattle,SCL,-104,2025-06-01T00
2025-05-31,New York,NYIS,17204,2025-05-31T00
2025-05-31,New York,NYIS,17188,2025-05-31T00
2025-05-31,New York,NYIS,16129,2025-05-31T00
2025-05-31,New York,NYIS,-1075,2025-05-31T00
2025-05-31,Chicago,PJM,90934,2025-05-31T00
2025-05-31,Chicago,PJM,87373,2025-05-31T00
2025-05-31,Chicago,PJM,95543,2025-05-31T00
2025-05-31,Chicago,PJM,801,2025-05-31T00
2025-05-31,Houston,ERCO,63854,2025-05-31T00
2025-05-31,Houston,ERCO,64666,2025-05-31T00
2025-05-31,Houston,ERCO,63657,2025-05-31T00
2025-05-31,Houston,ERCO,-197,2025-05-31T00
2025-05-31,Phoenix,AZPS,5787,2025-05-31T00
2025-05-31,Phoenix,AZPS,6076,2025-05-31T00
2025-05-31,Phoenix,AZPS,4630,2025-05-31T00
2025-05-31,Phoenix,AZPS,-1157,2025-05-31T00
2025-05-31,Seattle,SCL,1091,2025-05-31T00
2025-05-31,Seattle,SCL,1021,2025-05-31T00
2025-05-31,Seattle,SCL,851,2025-05-31T00
2025-05-31,Seattle,SCL,-240,2025-05-31T00
2025-05-30,New York,NYIS,16812,2025-05-30T00
2025-05-30,New York,NYIS,16880,2025-05-30T00
2025-05-30,New York,NYIS,15557,2025-05-30T00
2025-05-30,New York,NYIS,-1255,2025-05-30T00
2025-05-30,Chicago,PJM,91119,2025-05-30T00
2025-05-30,Chicago,PJM,92060,2025-05-30T00
2025-05-30,Chicago,PJM,95060,2025-05-30T00
2025-05-30,Chicago,PJM,1048,2025-05-30T00
2025-05-30,Houston,ERCO,70745,2025-05-30T00
2025-05-30,Houston,ERCO,69245,2025-05-30T00
2025-05-30,Houston,ERCO,70792,2025-05-30T00
2025-05-30,Houston,ERCO,47,2025-05-30T00
2025-05-30,Phoenix,AZPS,5095,2025-05-30T00
2025-05-30,Phoenix,AZPS,5721,2025-05-30T00
2025-05-30,Phoenix,AZPS,2557,2025-05-30T00
2025-05-30,Phoenix,AZPS,-2538,2025-05-30T00
2025-05-30,Seattle,SCL,991,2025-05-30T00
2025-05-30,Seattle,SCL,1006,2025-05-30T00
2025-05-30,Seattle,SCL,792,2025-05-30T00
2025-05-30,Seattle,SCL,-199,2025-05-30T00
2025-05-29,New York,NYIS,16848,2025-05-29T00
2025-05-29,New York,NYIS,16680,2025-05-29T00
2025-05-29,New York,NYIS,16168,2025-05-29T00
2025-05-29,New York,NYIS,-680,2025-05-29T00
2025-05-29,Chicago,PJM,87674,2025-05-29T00
2025-05-29,Chicago,PJM,88150,2025-05-29T00
2025-05-29,Chicago,PJM,90857,2025-05-29T00
2025-05-29,Chicago,PJM,1657,2025-05-29T00
2025-05-29,Houston,ERCO,63411,2025-05-29T00
2025-05-29,Houston,ERCO,62126,2025-05-29T00
2025-05-29,Houston,ERCO,63316,2025-05-29T00
2025-05-29,Houston,ERCO,-95,2025-05-29T00
2025-05-29,Phoenix,AZPS,5184,2025-05-29T00
2025-05-29,Phoenix,AZPS,3400,2025-05-29T00
2025-05-29,Phoenix,AZPS,-1784,2025-05-29T00
2025-05-29,Seattle,SCL,1116,2025-05-29T00
2025-05-29,Seattle,SCL,1122,2025-05-29T00
2025-05-29,Seattle,SCL,714,2025-05-29T00
2025-05-29,Seattle,SCL,-402,2025-05-29T00
2025-05-28,New York,NYIS,17178,2025-05-28T00
2025-05-28,New York,NYIS,17554,2025-05-28T00
2025-05-28,New York,NYIS,15504,2025-05-28T00
2025-05-28,New York,NYIS,-1674,2025-05-28T00
2025-05-28,Chicago,PJM,87642,2025-05-28T00
2025-05-28,Chicago,PJM,86162,2025-05-28T00
2025-05-28,Chicago,PJM,92918,2025-05-28T00
2025-05-28,Chicago,PJM,1255,2025-05-28T00
2025-05-28,Houston,ERCO,68580,2025-05-28T00
2025-05-28,Houston,ERCO,64714,2025-05-28T00
2025-05-28,Houston,ERCO,68403,2025-05-28T00
2025-05-28,Houston,ERCO,-176,2025-05-28T00
2025-05-28,Phoenix,AZPS,5155,2025-05-28T00
2025-05-28,Phoenix,AZPS,4100,2025-05-28T00
2025-05-28,Seattle,SCL,1065,2025-05-28T00
2025-05-28,Seattle,SCL,1023,2025-05-28T00
2025-05-28,Seattle,SCL,578,2025-05-28T00
2025-05-28,Seattle,SCL,-487,2025-05-28T00
2025-05-27,New York,NYIS,15610,2025-05-27T00
2025-05-27,New York,NYIS,15868,2025-05-27T00
2025-05-27,New York,NYIS,15153,2025-05-27T00
2025-05-27,New York,NYIS,-457,2025-05-27T00
2025-05-27,Chicago,PJM,82202,2025-05-27T00
2025-05-27,Chicago,PJM,81412,2025-05-27T00
2025-05-27,Chicago,PJM,88706,2025-05-27T00
2025-05-27,Chicago,PJM,979,2025-05-27T00
2025-05-27,Houston,ERCO,61320,2025-05-27T00
2025-05-27,Houston,ERCO,67129,2025-05-27T00
2025-05-27,Houston,ERCO,61313,2025-05-27T00
2025-05-27,Houston,ERCO,-7,2025-05-27T00
2025-05-27,Phoenix,AZPS,4790,2025-05-27T00
2025-05-27,Phoenix,AZPS,5658,2025-05-27T00
2025-05-27,Phoenix,AZPS,3307,2025-05-27T00
2025-05-27,Seattle,SCL,999,2025-05-27T00
2025-05-27,Seattle,SCL,905,2025-05-27T00
2025-05-27,Seattle,SCL,364,2025-05-27T00
2025-05-27,Seattle,SCL,-635,2025-05-27T00
2025-05-26,New York,NYIS,14836,2025-05-26T00
2025-05-26,New York,NYIS,15243,2025-05-26T00
2025-05-26,New York,NYIS,14323,2025-05-26T00
2025-05-26,New York,NYIS,-513,2025-05-26T00
2025-05-26,Chicago,PJM,77247,2025-05-26T00
2025-05-26,Chicago,PJM,81078,2025-05-26T00
2025-05-26,Chicago,PJM,84636,2025-05-26T00
2025-05-26,Chicago,PJM,897,2025-05-26T00
2025-05-26,Houston,ERCO,74629,2025-05-26T00
2025-05-26,Houston,ERCO,74988,2025-05-26T00
2025-05-26,Houston,ERCO,74783,2025-05-26T00
2025-05-26,Houston,ERCO,154,2025-05-26T00
2025-05-26,Phoenix,AZPS,4627,2025-05-26T00
2025-05-26,Phoenix,AZPS,3307,2025-05-26T00
2025-05-26,Phoenix,AZPS,-1320,2025-05-26T00
2025-05-26,Seattle,SCL,944,2025-05-26T00
2025-05-26,Seattle,SCL,924,2025-05-26T00
2025-05-26,Seattle,SCL,660,2025-05-26T00
2025-05-26,Seattle,SCL,-284,2025-05-26T00
2025-05-25,New York,NYIS,15244,2025-05-25T00
2025-05-25,New York,NYIS,15122,2025-05-25T00
2025-05-25,New York,NYIS,14783,2025-05-25T00
2025-05-25,New York,NYIS,-461,2025-05-25T00
2025-05-25,Chicago,PJM,78061,2025-05-25T00
2025-05-25,Chicago,PJM,79564,2025-05-25T00
2025-05-25,Chicago,PJM,84149,2025-05-25T00
2025-05-25,Chicago,PJM,1040,2025-05-25T00
2025-05-25,Houston,ERCO,74783,2025-05-25T00
2025-05-25,Houston,ERCO,73867,2025-05-25T00
2025-05-25,Houston,ERCO,74794,2025-05-25T00
2025-05-25,Houston,ERCO,12,2025-05-25T00
2025-05-25,Phoenix,AZPS,4551,2025-05-25T00
2025-05-25,Phoenix,AZPS,3137,2025-05-25T00
2025-05-25,Seattle,SCL,911,2025-05-25T00
2025-05-25,Seattle,SCL,914,2025-05-25T00
2025-05-25,Seattle,SCL,520,2025-05-25T00
2025-05-25,Seattle,SCL,-391,2025-05-25T00
2025-05-24,New York,NYIS,16438,2025-05-24T00
2025-05-24,New York,NYIS,16064,2025-05-24T00
2025-05-24,New York,NYIS,14880,2025-05-24T00
2025-05-24,New York,NYIS,-1558,2025-05-24T00
2025-05-24,Chicago,PJM,81868,2025-05-24T00
2025-05-24,Chicago,PJM,84072,2025-05-24T00
2025-05-24,Chicago,PJM,87505,2025-05-24T00
2025-05-24,Chicago,PJM,1466,2025-05-24T00
2025-05-24,Houston,ERCO,75678,2025-05-24T00
2025-05-24,Houston,ERCO,72614,2025-05-24T00
2025-05-24,Houston,ERCO,75618,2025-05-24T00
2025-05-24,Houston,ERCO,-60,2025-05-24T00
2025-05-24,Phoenix,AZPS,5045,2025-05-24T00
2025-05-24,Phoenix,AZPS,3790,2025-05-24T00
2025-05-24,Seattle,SCL,1038,2025-05-24T00
2025-05-24,Seattle,SCL,1000,2025-05-24T00
2025-05-24,Seattle,SCL,735,2025-05-24T00
2025-05-24,Seattle,SCL,-303,2025-05-24T00
2025-05-23,New York,NYIS,17123,2025-05-23T00
2025-05-23,New York,NYIS,16588,2025-05-23T00
2025-05-23,New York,NYIS,15239,2025-05-23T00
2025-05-23,New York,NYIS,-1884,2025-05-23T00
2025-05-23,Chicago,PJM,86512,2025-05-23T00
2025-05-23,Chicago,PJM,88169,2025-05-23T00
2025-05-23,Chicago,PJM,90610,2025-05-23T00
2025-05-23,Chicago,PJM,1630,2025-05-23T00
2025-05-23,Houston,ERCO,72875,2025-05-23T00
2025-05-23,Houston,ERCO,71801,2025-05-23T00
2025-05-23,Houston,ERCO,72823,2025-05-23T00
2025-05-23,Houston,ERCO,-52,2025-05-23T00
2025-05-23,Phoenix,AZPS,5341,2025-05-23T00
2025-05-23,Phoenix,AZPS,3816,2025-05-23T00
2025-05-23,Seattle,SCL,990,2025-05-23T00
2025-05-23,Seattle,SCL,1011,2025-05-23T00
2025-05-23,Seattle,SCL,675,2025-05-23T00
2025-05-23,Seattle,SCL,-315,2025-05-23T00
2025-05-22,New York,NYIS,17007,2025-05-22T00
2025-05-22,New York,NYIS,16092,2025-05-22T00
2025-05-22,New York,NYIS,-915,2025-05-22T00
2025-05-22,Chicago,PJM,87940,2025-05-22T00
2025-05-22,Chicago,PJM,90006,2025-05-22T00
2025-05-22,Chicago,PJM,91583,2025-05-22T00
2025-05-22,Chicago,PJM,1266,2025-05-22T00
2025-05-22,Houston,ERCO,69765,2025-05-22T00
2025-05-22,Houston,ERCO,69098,2025-05-22T00
2025-05-22,Houston,ERCO,69858,2025-05-22T00
2025-05-22,Houston,ERCO,92,2025-05-22T00
2025-05-22,Phoenix,AZPS,5549,2025-05-22T00
2025-05-22,Phoenix,AZPS,4167,2025-05-22T00
2025-05-22,Seattle,SCL,983,2025-05-22T00
2025-05-22,Seattle,SCL,1010,2025-05-22T00
2025-05-22,Seattle,SCL,815,2025-05-22T00
2025-05-22,Seattle,SCL,-168,2025-05-22T00
2025-05-21,New York,NYIS,16577,2025-05-21T00
2025-05-21,New York,NYIS,16333,2025-05-21T00
